Tenure Months,Total Charges,Senior Citizen,Partner,Dependents,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Internet Service,Churn Value
34,2030,0,0,0,0,0,0,0,1,0,2,0,0,0,1
63,4237,0,1,0,0,1,0,1,1,1,1,1,1,1,0
17,1785,0,1,1,0,0,0,1,0,1,2,1,1,1,0
17,1903,1,0,0,0,1,0,1,1,1,2,1,3,1,0
21,1750,1,0,0,1,0,1,1,0,1,2,1,0,0,0
14,1458,1,0,0,0,0,0,0,0,0,2,0,1,1,1
33,2266,0,0,0,0,0,0,0,0,0,2,1,3,1,1
52,3696,1,1,0,0,1,1,0,1,1,2,1,1,1,1
1,353,0,0,1,0,0,0,0,1,0,2,1,1,1,1
31,2306,1,1,0,0,0,0,0,0,1,2,1,3,1,1
61,4128,0,1,1,1,1,0,0,1,1,2,1,1,1,0
2,496,0,0,0,0,0,0,0,0,0,2,1,0,1,0
9,1156,0,0,0,0,0,0,0,0,0,2,1,0,1,0
0,85,0,1,0,0,0,0,0,1,0,2,1,0,0,0
17,1353,1,1,0,1,0,0,0,0,1,2,1,3,0,0
33,1954,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3,573,1,0,0,0,0,0,0,0,0,2,0,1,1,0
32,1999,0,0,0,1,0,0,1,0,0,0,0,1,0,0
25,2034,0,1,0,0,1,0,0,0,0,2,0,2,1,0
14,1342,0,0,0,0,0,0,0,0,0,2,0,2,1,1
62,3035,0,1,1,1,1,1,1,0,0,1,0,0,0,0
20,2215,0,1,0,0,1,1,1,1,1,2,1,1,1,1
1,406,0,1,0,0,0,0,1,1,1,2,1,1,1,1
32,1937,0,1,0,0,1,0,1,0,0,0,1,3,0,0
17,1831,0,0,0,0,0,1,1,0,1,2,1,2,1,0
18,1805,1,0,0,1,0,0,0,0,1,2,1,1,1,0
27,1730,0,0,0,0,1,0,1,0,0,2,0,2,0,0
8,912,0,0,0,0,0,0,1,1,0,2,1,2,0,0
1,466,0,0,0,1,1,0,0,1,1,2,0,1,1,0
63,3506,1,1,0,1,0,1,0,0,0,0,0,3,1,0
7,994,1,0,0,0,1,0,0,0,0,2,1,1,1,1
2,647,0,0,0,0,1,0,1,1,1,2,1,1,1,1
26,2159,1,1,0,1,0,1,0,0,0,0,1,1,1,0
14,1554,0,0,0,1,0,0,0,1,0,2,0,1,1,1
58,4147,0,1,1,1,1,0,1,1,1,1,1,0,1,0
23,1677,0,0,0,1,1,0,1,0,0,2,0,2,0,0
11,981,0,0,0,0,1,0,0,0,0,2,1,2,0,0
12,1579,0,0,0,0,0,0,1,1,1,2,1,0,1,1
61,4007,0,1,0,0,0,1,0,1,1,2,1,1,1,0
14,1552,0,0,0,0,1,0,0,0,1,2,1,2,1,1
42,3052,0,1,1,0,0,1,0,0,1,2,1,2,1,0
36,2912,0,1,0,1,0,1,1,0,1,0,1,1,1,1
62,2675,0,1,1,1,0,0,0,0,0,1,1,2,0,0
30,2273,0,1,0,1,1,1,1,0,1,0,1,3,0,0
18,1275,0,1,1,0,0,0,0,0,0,2,0,3,0,0
40,3159,0,0,0,1,1,1,1,1,0,2,1,1,1,0
16,1653,0,0,0,0,0,1,1,0,0,0,0,1,1,0
68,3718,0,1,1,1,1,0,1,1,1,1,0,2,0,0
69,4490,0,0,0,1,1,1,0,1,1,1,1,0,1,0
11,1417,0,0,0,0,0,1,1,0,1,2,1,1,1,1
9,1230,0,1,1,0,0,0,0,0,1,2,0,1,1,0
70,3342,0,1,1,1,0,0,0,1,0,0,1,1,0,0
71,4475,1,1,0,1,1,0,0,1,1,0,1,2,1,0
5,738,0,1,1,0,0,0,0,0,0,2,1,1,1,0
0,178,0,0,0,0,0,1,0,0,0,2,0,1,1,1
3,539,0,1,1,0,0,0,0,0,0,2,0,0,0,1
10,1111,0,0,0,0,1,0,0,1,0,0,1,1,0,0
8,982,0,1,0,0,1,0,1,1,0,0,1,0,0,0
11,1080,0,1,0,1,0,0,1,0,0,2,0,2,0,0
0,81,0,0,0,0,0,0,0,0,1,2,1,1,0,1
14,1134,1,0,0,0,0,0,1,0,0,2,0,3,0,1
34,2948,1,0,0,1,1,1,1,1,1,0,1,2,1,0
71,4610,0,1,0,1,1,1,1,1,1,1,1,1,1,0
70,4076,0,1,0,1,1,1,1,1,1,1,0,2,0,0
58,3541,0,1,0,0,0,0,0,0,1,0,0,1,1,1
17,1324,1,0,0,1,1,0,0,0,0,2,1,3,0,0
37,2848,1,1,0,1,1,0,0,0,1,0,0,3,1,0
34,1974,0,1,0,1,0,0,1,0,0,0,1,2,0,0
69,4507,0,1,1,1,1,1,1,1,1,1,0,3,1,0
32,2614,1,1,0,0,0,0,0,1,1,2,1,1,1,1
7,946,0,0,0,1,0,0,1,0,1,2,0,1,0,1
8,1271,0,1,1,0,1,0,1,1,1,2,1,1,1,0
15,1733,0,1,1,1,0,1,0,1,1,2,0,2,1,0
11,1386,0,0,0,0,1,0,0,0,1,2,1,1,1,0
22,2307,1,0,0,0,1,1,0,1,1,2,1,1,1,1
59,3621,1,1,0,0,1,0,0,0,1,2,0,1,1,0
45,3015,1,0,0,1,0,0,0,0,1,2,0,1,1,1
68,4216,0,1,0,0,1,0,0,1,1,0,1,3,1,0
48,3167,0,1,0,0,1,0,0,1,0,2,1,3,1,0
38,2442,0,0,0,0,0,0,0,0,0,2,1,3,1,0
62,3418,0,0,0,1,1,1,1,1,0,1,1,3,0,0
30,2437,0,0,0,1,0,1,1,0,0,2,0,1,1,0
29,2242,1,1,0,0,1,1,0,0,0,2,1,0,1,1
59,4315,0,0,0,1,1,1,1,1,1,0,1,3,1,0
69,4429,1,1,1,0,1,1,1,1,1,0,1,1,1,0
64,4396,0,1,1,1,0,1,1,1,1,1,0,1,1,0
0,42,0,0,0,0,1,0,0,0,0,2,1,1,0,0
19,2122,1,1,0,0,1,0,1,1,1,2,0,1,1,0
39,3083,0,0,0,0,1,1,0,1,1,2,1,0,1,0
48,3471,0,1,0,0,1,0,0,1,1,0,0,0,1,1
42,2692,0,1,1,1,0,1,0,1,1,1,0,2,0,0
64,4338,0,1,0,0,1,1,1,1,1,0,1,3,1,0
13,1159,0,1,1,1,1,0,1,0,0,2,0,2,0,0
29,1706,0,1,0,0,0,1,0,0,0,2,1,0,0,0
0,58,0,0,0,0,0,0,0,0,0,2,1,0,0,1
0,111,0,0,0,0,0,0,0,0,0,2,1,1,1,1
30,2281,0,0,0,0,1,0,1,0,0,2,1,1,1,1
71,3750,1,1,0,1,0,0,0,0,0,1,0,2,1,0
25,2365,0,0,0,0,0,1,0,1,1,2,1,2,1,0
59,4185,1,1,0,1,1,1,1,1,1,1,1,2,1,0
32,2541,0,1,0,0,0,0,0,1,1,2,0,1,1,0
45,2425,0,0,0,0,0,0,0,0,1,0,0,3,0,0
66,4069,0,1,0,1,0,0,1,0,1,0,1,3,1,1
66,4495,0,0,0,1,1,1,1,1,1,1,0,3,1,1
2,684,1,0,0,0,0,0,0,1,1,2,1,1,1,0
49,3352,0,0,0,0,0,0,0,1,1,2,1,1,1,0
31,2386,0,0,0,0,1,1,1,1,1,0,0,3,0,0
67,3751,0,1,1,1,1,1,1,1,1,1,1,3,0,0
57,3389,0,0,0,0,0,0,1,0,0,2,0,2,1,0
26,2154,0,0,0,1,0,1,1,1,1,0,0,1,0,0
0,198,0,0,1,0,0,0,0,0,1,2,0,1,1,1
46,3611,0,1,0,1,0,1,1,1,1,0,1,3,1,1
9,1003,0,0,0,1,0,0,1,1,0,2,0,2,0,0
53,3859,0,0,1,1,1,0,1,1,1,0,1,1,1,0
16,1423,0,0,0,0,0,1,1,1,0,2,1,0,0,0
37,2708,0,1,1,1,0,1,1,1,1,1,1,2,0,0
42,3374,0,0,0,0,1,1,0,1,1,1,1,1,1,1
65,3967,0,1,0,1,1,1,1,1,1,1,0,2,0,0
7,972,1,1,0,0,0,1,1,0,1,2,1,3,0,0
66,3801,0,0,0,1,0,1,1,1,1,1,1,0,0,0
49,2834,0,1,1,0,0,0,0,0,0,2,1,2,1,0
6,965,0,1,0,0,0,0,0,1,0,2,1,1,1,1
50,3450,1,0,0,0,0,1,0,1,1,0,1,2,1,0
7,934,1,1,0,1,0,0,0,1,0,2,0,2,0,0
2,476,0,0,0,1,0,1,0,1,1,2,1,1,0,0
56,3699,0,1,0,1,0,0,0,1,1,2,1,1,1,0
0,126,1,1,0,0,0,0,0,0,0,2,1,1,1,1
6,888,0,0,0,0,0,0,0,0,0,2,1,2,1,0
0,78,0,0,0,0,0,0,0,1,0,2,1,1,0,0
69,3933,0,0,0,1,1,1,0,1,1,1,0,0,0,0
19,1703,0,1,0,0,0,0,0,0,0,2,1,1,1,1
22,2120,0,0,0,1,0,0,0,1,0,2,1,2,1,1
58,3694,1,1,0,1,1,1,1,0,0,0,1,1,1,0
15,1372,0,0,0,0,0,1,0,0,1,2,1,3,0,1
39,2394,0,0,0,1,1,0,1,0,0,2,1,0,0,0
3,472,0,0,0,0,0,0,1,0,0,2,1,0,0,0
14,1645,1,0,0,0,0,0,0,1,1,2,1,1,1,0
28,2404,1,1,0,1,0,1,0,0,1,0,0,2,1,0
32,2121,0,0,0,0,0,0,0,0,0,2,0,1,1,1
59,4010,1,0,0,1,0,0,0,1,1,0,1,2,1,0
66,3951,0,1,1,1,1,0,1,0,0,0,0,1,1,0
62,3745,0,1,0,1,1,1,1,1,1,1,1,3,0,0
67,4346,0,0,0,1,1,1,0,0,1,1,1,2,1,0
67,3638,0,1,1,1,1,1,1,0,1,0,1,1,0,0
0,226,0,1,0,0,0,0,1,1,0,2,1,1,1,1
8,1178,0,0,0,0,0,0,0,1,1,2,1,2,1,1
4,836,0,1,0,0,0,0,1,1,0,2,1,1,1,1
7,834,0,0,0,1,1,0,1,0,0,0,0,2,0,0
52,3863,0,1,0,1,1,1,1,1,1,0,0,1,1,0
25,2127,0,0,0,0,1,1,1,0,0,0,1,1,1,0
49,2761,0,0,0,0,0,1,1,0,1,1,0,2,0,0
17,1411,0,1,1,1,1,0,1,0,0,0,1,0,0,0
2,547,0,0,0,0,0,1,1,1,0,2,1,0,1,0
67,3565,0,1,1,1,1,1,0,1,0,0,1,3,0,0
19,1851,1,0,0,0,0,0,0,0,1,2,1,3,1,1
60,3417,0,1,0,1,1,1,1,0,1,1,1,2,0,0
19,1997,1,1,0,0,0,1,0,1,0,2,0,1,1,1
34,2354,0,1,0,0,0,0,0,0,0,2,1,1,1,1
0,34,1,0,0,0,0,0,0,0,0,2,1,0,0,0
2,617,0,0,0,0,1,0,0,1,1,2,0,1,1,0
23,1870,0,1,0,0,0,0,0,0,0,2,1,3,1,1
5,692,0,0,0,0,0,0,0,0,1,2,1,1,0,0
64,4189,1,1,0,1,0,0,0,1,1,0,1,1,1,0
64,4274,0,1,0,1,0,1,0,1,1,2,1,1,1,0
15,1361,1,0,0,0,0,0,1,1,0,2,0,1,0,1
71,3973,0,1,1,1,0,1,1,1,1,1,1,3,0,0
1,297,0,0,0,0,0,0,0,0,0,2,0,2,0,0
3,688,0,0,0,0,0,0,0,0,1,2,1,1,1,1
49,3522,0,0,0,0,1,0,1,1,1,1,1,0,1,0
67,3741,1,1,0,0,0,1,0,0,0,2,1,3,1,0
20,2018,0,0,0,0,1,0,0,1,1,2,1,3,1,0
48,3569,0,0,0,0,1,0,1,1,1,0,1,2,1,0
7,729,0,0,0,0,0,0,0,0,0,2,0,0,0,0
5,950,0,0,0,1,1,1,1,0,1,2,1,2,1,1
24,2348,0,1,0,0,0,1,1,1,1,2,1,2,1,1
70,4336,0,1,1,0,1,0,0,1,1,0,0,2,1,0
16,1693,0,1,0,0,0,1,0,1,0,2,0,1,1,1
24,1622,0,1,0,0,1,0,0,0,0,2,0,1,0,0
13,1278,0,0,0,0,0,0,0,0,0,2,1,3,1,1
51,3319,0,1,1,0,1,0,1,0,1,2,1,2,1,0
24,1649,0,1,0,0,0,1,0,0,0,2,0,3,0,0
53,3981,0,1,0,1,1,1,0,1,1,2,0,1,1,0
0,100,0,0,0,0,0,0,0,1,1,2,1,0,0,0
9,1231,0,0,0,0,0,0,0,1,1,2,1,1,1,1
3,603,0,0,0,0,0,0,0,0,0,2,0,1,1,1
48,3355,0,1,0,1,1,0,0,1,0,2,1,2,1,0
4,709,0,0,0,1,0,0,1,1,0,2,1,1,0,0
5,610,0,0,0,0,0,0,1,0,0,2,1,2,0,1
0,50,1,1,0,1,0,0,0,0,0,2,1,1,0,1
62,4309,1,0,0,1,1,1,0,1,1,2,1,2,1,0
27,2066,0,0,0,1,0,0,0,0,0,2,1,2,1,1
68,4094,0,1,1,0,1,0,1,0,1,1,1,2,1,0
0,67,0,0,0,0,1,0,0,0,0,2,0,1,0,1
9,1388,0,0,0,0,0,0,1,1,1,2,1,1,1,1
5,893,1,1,0,0,1,0,0,0,1,2,1,1,1,1
22,1844,0,0,0,0,0,0,0,0,0,2,1,1,1,1
27,1945,1,0,0,0,1,1,1,0,0,2,0,2,0,0
56,3104,1,1,0,0,1,1,0,1,0,0,1,3,0,0
14,1766,0,0,0,1,0,0,0,1,1,2,1,1,1,0
23,1646,0,0,0,1,0,0,0,0,0,2,1,2,0,1
34,2035,0,0,1,1,1,0,0,0,0,0,0,3,0,0
25,1922,0,0,0,0,0,0,0,0,0,2,1,2,1,1
35,2323,0,0,0,0,1,0,1,0,1,0,1,0,0,0
58,3763,0,0,0,1,1,1,0,0,1,2,1,2,1,0
9,1185,0,0,0,0,1,0,0,0,0,2,1,3,1,1
14,1312,0,0,1,1,0,1,0,0,1,0,0,0,0,0
1,356,0,0,0,0,1,0,0,0,0,2,1,1,1,0
31,2550,0,0,0,1,1,1,0,0,1,2,1,3,1,0
45,3094,1,0,0,0,1,1,0,1,0,0,1,2,1,0
40,2957,1,1,0,0,1,0,0,1,1,2,1,1,1,0
0,66,0,0,0,0,0,0,0,0,0,2,0,0,0,0
22,1877,0,1,1,1,0,1,1,1,0,1,1,2,0,0
20,1752,0,1,1,1,0,0,0,1,1,0,1,2,0,0
70,4438,1,0,0,0,1,1,0,1,1,0,1,1,1,0
15,1742,0,1,0,0,1,0,0,1,1,2,1,1,1,1
34,2640,0,1,0,0,0,0,1,0,1,2,1,2,1,0
50,2634,0,1,0,1,1,0,1,0,0,0,1,2,0,0
56,3746,0,1,1,0,1,1,0,1,1,0,1,3,1,0
44,3320,0,0,1,0,0,1,0,1,1,1,0,2,1,0
55,3949,0,1,0,0,1,0,1,1,1,0,1,1,1,0
63,3209,0,1,0,0,1,1,1,0,1,1,1,0,0,0
21,1756,0,1,0,0,0,0,0,0,0,2,1,1,1,1
0,104,0,0,0,0,0,0,0,0,0,2,1,1,1,1
71,4550,0,0,0,0,1,1,1,1,1,1,1,2,1,0
4,658,0,1,1,0,0,0,0,0,0,2,0,3,1,0
53,2753,0,1,1,0,0,1,0,0,1,1,0,3,0,0
11,1494,1,0,0,0,0,1,0,1,1,2,1,1,1,1
69,4477,0,1,1,0,1,1,1,1,1,1,1,1,1,0
62,4164,0,0,0,1,1,1,1,1,0,0,0,3,1,0
71,4519,0,1,0,1,1,0,1,1,1,1,1,3,1,0
61,3903,1,1,0,0,1,1,0,1,0,0,1,3,1,0
7,727,0,1,1,0,0,0,0,0,0,2,0,2,0,0
71,4538,0,1,0,0,1,1,1,1,1,1,1,3,1,0
45,2303,0,1,0,1,0,0,0,0,0,2,0,2,0,0
0,180,1,0,0,0,0,0,0,0,0,2,1,1,1,1
23,2253,0,1,0,0,0,1,0,1,1,2,1,1,1,1
45,3398,0,0,0,1,1,0,1,1,1,0,1,2,1,1
17,1327,0,0,0,1,0,0,0,0,0,2,0,0,0,0
15,1727,1,0,0,0,0,0,1,1,1,2,1,1,1,1
23,2093,0,0,0,0,1,1,1,0,0,2,1,1,1,0
26,1982,0,1,1,0,0,0,0,0,0,2,1,2,1,0
0,140,0,0,0,0,0,0,0,0,0,2,0,0,1,0
51,2372,0,1,1,0,0,1,0,0,0,0,1,2,0,0
58,3380,0,0,0,1,1,1,1,0,1,0,0,3,0,0
0,101,0,1,0,0,0,0,0,0,0,2,1,1,1,1
60,4303,0,1,1,1,1,1,1,1,1,1,0,3,1,0
31,2605,0,1,1,0,1,0,0,1,1,2,1,1,1,0
36,2925,0,0,0,0,1,0,1,1,1,0,1,3,1,0
6,1066,1,1,0,1,1,0,0,0,1,2,1,3,1,1
18,2032,0,1,0,0,0,1,1,1,1,2,0,1,1,1
50,3013,0,1,0,1,0,0,1,1,1,0,1,2,0,0
8,1287,0,0,0,0,0,1,0,1,1,2,0,3,1,1
8,1039,0,0,0,0,1,1,0,0,0,2,0,1,1,0
30,1917,0,1,1,0,0,0,0,0,1,2,0,2,0,0
0,264,0,0,0,0,0,0,0,1,1,2,1,1,1,1
68,4366,0,1,0,0,0,1,1,1,1,1,0,2,1,0
3,712,0,0,0,0,1,0,0,0,1,2,1,1,1,1
51,3812,0,0,0,1,0,1,1,1,1,1,1,1,1,0
9,1323,0,0,1,0,0,1,1,1,0,2,1,1,1,0
33,2276,1,1,0,0,0,0,0,0,0,2,0,3,1,0
71,4539,0,1,0,1,1,1,1,1,1,1,0,3,1,0
6,1069,1,1,0,0,0,0,0,1,1,2,1,1,1,1
68,4432,0,1,1,0,1,1,1,1,1,0,1,2,1,0
4,739,1,0,0,0,0,0,0,0,1,2,0,1,1,1
2,567,0,0,0,0,0,0,0,0,0,2,0,1,1,0
5,594,0,1,1,0,0,0,0,0,0,2,1,3,0,0
0,87,0,0,0,0,0,0,0,0,1,2,1,1,0,0
67,4511,0,1,1,1,1,1,1,1,1,1,1,2,1,0
66,4455,0,1,0,0,1,1,1,1,1,1,1,2,1,0
0,60,0,1,1,0,0,1,0,0,0,2,0,0,0,1
21,1661,0,1,1,1,1,1,0,0,0,2,0,0,0,1
38,3001,1,1,0,0,0,0,1,1,1,2,1,1,1,0
64,4363,1,1,0,1,1,1,0,1,1,2,1,3,1,0
2,571,1,0,0,0,0,0,0,1,0,2,1,1,1,1
16,1300,0,0,0,1,1,0,0,0,0,2,1,3,0,0
36,2873,0,0,0,0,1,0,0,1,1,2,1,3,1,0
43,2881,1,1,0,1,1,0,1,0,0,2,1,1,1,0
3,676,0,0,0,0,0,0,1,0,0,2,0,3,1,1
55,3873,0,1,1,0,0,1,1,1,1,1,1,1,1,0
42,2958,1,0,0,0,0,0,0,1,1,2,1,0,1,1
37,2632,0,0,1,0,1,0,0,0,0,2,1,0,1,0
2,474,1,0,0,0,0,0,0,0,0,2,1,1,1,1
52,3312,0,1,1,1,0,1,1,1,1,2,0,1,0,0
28,2008,0,0,0,1,1,1,0,0,1,2,1,2,0,1
71,4467,1,1,0,0,1,1,0,1,1,0,1,3,1,0
2,345,0,0,0,0,0,0,0,0,0,2,1,1,0,1
31,2357,0,1,0,0,1,0,0,0,1,2,0,2,1,1
68,3095,0,1,0,0,1,0,0,0,1,1,1,3,0,0
0,257,0,0,0,0,0,0,0,1,1,2,1,1,1,1
0,103,0,1,0,0,0,0,0,0,0,2,1,1,1,1
36,2843,1,0,0,0,0,0,0,1,1,2,1,1,1,1
59,4179,0,1,0,0,1,1,1,1,1,1,1,3,1,0
47,3317,0,0,0,0,1,1,1,1,0,1,1,0,1,1
71,3887,1,1,0,1,1,1,0,1,1,1,0,3,0,0
59,3921,0,1,1,0,1,0,1,1,1,2,1,2,1,0
27,2366,0,1,0,1,0,0,0,1,1,2,1,0,1,1
6,920,0,0,0,0,0,0,0,0,0,2,1,1,1,1
23,1845,1,0,0,0,0,0,0,0,0,2,1,1,1,1
58,4114,0,1,0,1,1,1,0,1,1,0,1,1,1,1
8,1020,0,0,0,0,0,0,0,0,0,2,1,3,1,0
1,346,1,1,0,0,0,0,0,0,0,2,0,1,1,0
3,530,0,0,0,0,0,0,1,0,1,2,0,0,0,0
24,1852,0,0,0,0,0,0,0,0,0,2,0,1,1,0
62,4244,0,1,0,0,1,1,1,1,1,1,1,2,1,0
4,748,0,0,0,0,0,0,0,1,0,2,1,3,1,1
69,3584,0,1,0,1,1,1,1,0,1,0,0,3,0,0
2,515,0,0,1,0,0,0,0,0,0,2,1,1,1,1
23,2180,0,0,0,0,0,0,1,0,1,2,1,1,1,0
71,4553,1,1,0,0,1,1,1,1,1,1,1,2,1,0
10,1263,0,0,1,0,0,0,0,0,1,2,0,1,1,0
1,387,1,0,0,0,0,0,0,0,0,2,1,0,1,1
35,2769,1,1,0,0,1,0,0,1,1,2,1,1,1,1
12,1102,0,0,1,0,0,1,1,0,0,2,0,0,0,0
27,2512,1,0,0,0,0,1,1,1,1,2,1,1,1,1
56,2890,0,1,1,1,1,0,1,0,0,2,0,2,0,0
30,2470,1,1,0,1,0,0,0,1,0,2,0,1,1,0
16,1787,1,0,0,0,0,0,0,1,1,2,1,1,1,0
71,4621,0,0,0,1,1,1,1,1,1,1,1,1,1,0
63,4232,0,1,0,0,1,0,1,1,1,1,1,2,1,0
46,2814,0,1,0,0,1,1,0,1,1,1,0,1,0,0
25,1797,0,1,0,0,1,0,1,0,0,2,1,1,0,1
39,2630,0,1,0,0,1,1,0,0,0,0,0,1,1,0
5,715,0,0,0,0,1,0,0,1,0,2,0,1,0,0
0,123,1,0,0,0,0,0,0,0,0,2,1,1,1,1
65,3359,1,1,0,0,1,1,0,1,0,0,1,2,0,0
49,2794,0,0,1,1,0,1,1,1,0,0,1,3,0,0
28,2496,1,0,0,0,0,0,1,1,1,2,0,1,1,1
2,482,0,0,0,0,0,0,1,1,0,2,1,0,0,0
20,1289,0,1,1,0,0,0,0,0,0,2,1,1,0,0
58,2931,0,1,0,1,1,0,1,0,0,0,0,0,0,0
64,3467,0,1,0,1,0,1,1,0,1,1,0,2,0,0
5,797,0,0,0,1,0,0,0,0,0,2,1,1,1,1
69,4534,0,0,0,1,1,1,1,1,1,1,1,2,1,0
11,1245,0,0,0,0,0,0,1,1,1,0,0,0,0,1
38,2161,0,0,0,0,1,0,0,1,0,0,1,3,0,0
23,2079,1,0,0,0,1,0,0,0,0,2,1,1,1,0
70,4041,0,1,1,1,1,1,1,1,1,1,0,3,0,0
28,2153,0,1,1,0,1,1,0,1,1,2,0,3,0,0
14,1692,0,0,0,0,1,1,0,1,1,2,1,1,1,1
57,4140,0,1,0,1,1,1,0,1,1,0,1,3,1,0
15,1773,1,0,0,0,0,0,0,1,1,2,1,1,1,1
55,2935,0,1,0,1,0,1,0,0,1,0,1,2,0,0
66,3528,1,0,0,0,0,0,0,0,0,2,1,0,1,0
41,3100,0,1,0,0,0,1,1,1,1,1,1,3,1,0
67,3836,0,1,1,1,1,0,1,1,1,1,0,2,0,0
25,2192,1,0,0,0,1,0,0,1,0,2,1,1,1,1
26,1707,0,0,0,1,1,0,0,0,0,0,0,2,0,0
66,2694,0,0,0,0,0,0,1,0,0,1,0,2,0,0
51,3762,1,1,0,0,1,1,0,1,1,0,1,1,1,0
28,2156,0,0,0,0,0,0,0,0,0,2,1,3,1,0
0,253,0,1,1,0,0,0,0,1,1,2,1,1,1,0
55,3074,1,1,1,1,0,0,1,1,1,1,1,3,0,0
15,1952,0,1,1,1,0,1,1,1,1,2,1,1,1,0
50,2934,1,1,0,1,0,0,0,0,0,2,1,1,1,1
64,4180,0,1,0,1,1,0,1,1,0,0,1,2,1,0
18,1864,0,1,0,0,0,1,0,1,1,2,1,1,1,0
53,3548,0,0,0,0,1,1,0,1,0,0,1,2,1,0
46,3103,0,0,0,1,1,1,1,1,1,0,1,2,0,0
71,4176,0,0,0,1,1,1,1,1,1,1,0,2,0,0
66,3331,0,1,0,1,1,0,1,0,1,1,1,3,0,0
0,41,0,0,0,1,0,0,0,0,0,2,1,0,0,1
38,2663,0,0,0,0,0,1,1,0,0,1,1,1,1,1
34,2490,0,0,0,0,0,0,0,1,0,2,0,1,1,0
67,3787,1,1,1,0,1,1,0,0,0,2,1,1,1,0
3,629,0,1,0,0,0,0,0,0,0,2,1,1,1,1
33,2607,0,1,1,0,1,1,0,1,0,2,1,1,1,0
23,2174,0,1,0,0,0,0,0,1,1,2,1,1,1,0
48,3288,1,1,0,0,1,0,0,0,1,2,0,3,1,1
2,538,0,1,1,0,0,0,0,1,0,2,1,1,1,0
66,4505,1,0,0,1,1,1,1,1,1,1,1,3,1,0
57,3753,0,1,0,0,1,1,0,0,1,0,1,1,1,0
24,2201,1,0,0,0,1,0,0,1,0,2,1,1,1,1
70,3883,0,1,0,0,1,1,1,1,1,1,1,3,0,0
16,1842,0,1,0,0,0,1,1,1,1,0,0,2,1,1
41,3036,0,1,0,1,0,1,0,0,1,2,1,1,1,0
60,3012,1,1,1,0,0,1,0,1,0,0,1,1,0,0
26,2415,0,0,0,0,0,1,0,1,1,0,1,2,1,0
0,166,0,0,0,0,0,0,0,0,0,2,1,1,1,1
2,555,0,1,1,1,1,0,0,1,0,2,0,1,1,0
7,811,0,1,1,0,1,0,0,0,0,2,0,1,0,0
7,880,0,0,0,0,0,1,1,0,1,2,0,0,0,0
16,1714,1,0,0,0,1,1,0,1,0,2,1,1,1,1
70,4297,0,1,0,1,1,1,0,1,0,1,1,1,1,0
22,2048,0,0,0,0,1,1,1,0,0,2,0,2,1,0
22,1585,0,0,1,0,1,0,1,0,0,2,0,1,0,0
68,4188,0,1,1,0,0,0,1,1,1,1,1,3,1,0
61,3490,0,1,1,1,1,0,0,0,0,0,1,3,1,0
5,665,0,1,0,0,0,0,0,0,0,2,0,0,0,0
14,1341,0,0,0,1,0,0,0,0,1,2,1,2,0,1
53,3555,0,0,0,0,1,0,0,1,1,1,1,2,1,0
4,673,0,1,0,0,0,0,0,0,0,2,0,1,1,1
14,1687,0,0,0,0,1,0,1,0,1,2,0,1,1,0
51,3542,0,1,0,0,1,0,1,0,1,2,1,3,1,0
3,678,0,0,0,0,1,0,0,0,0,2,1,2,1,1
58,3268,0,1,1,1,0,1,1,1,0,1,1,0,0,0
41,2905,0,1,0,0,0,1,1,0,0,2,1,3,1,0
1,252,0,1,1,0,0,0,0,0,0,2,1,1,0,0
64,3866,0,0,0,1,1,0,1,0,0,0,1,1,1,0
71,3895,0,1,0,1,1,1,0,1,1,1,1,3,0,0
10,1421,0,0,1,0,0,1,0,1,1,2,1,2,1,1
64,3633,0,1,0,0,1,1,1,1,1,1,1,2,0,0
47,3497,0,1,1,1,1,0,0,1,1,2,1,3,1,0
9,1162,0,0,0,0,0,0,0,0,0,2,0,1,1,0
28,1681,1,1,0,0,0,0,0,0,0,2,1,1,0,0
69,4441,0,1,0,1,1,1,1,1,1,0,1,2,1,1
45,2687,0,0,0,0,0,0,0,0,0,2,0,2,1,0
47,2398,0,1,1,0,1,1,0,0,0,0,1,3,0,0
56,3756,0,1,1,0,1,0,0,1,1,2,1,1,1,0
42,3237,0,1,1,0,0,1,1,1,1,0,1,3,1,0
3,745,0,1,0,0,0,1,0,1,1,2,0,1,1,1
65,3080,0,1,1,1,1,1,1,0,0,1,0,0,0,0
55,3845,1,1,0,1,0,1,0,1,1,0,1,2,1,1
69,4122,1,1,0,1,0,0,0,0,1,2,1,1,1,0
56,3181,0,0,0,1,0,1,0,1,1,1,1,2,0,0
3,657,0,0,0,1,0,0,0,0,0,2,1,1,1,0
58,3301,1,0,0,0,1,0,0,0,0,1,1,3,1,0
62,3978,0,1,0,0,1,0,0,1,1,0,1,1,1,0
54,2620,0,1,1,0,0,1,1,0,0,1,1,3,0,0
60,3469,0,1,0,0,1,1,0,1,1,1,0,2,0,0
60,3112,0,1,1,1,1,1,1,0,0,1,1,2,0,0
20,1912,0,1,0,0,0,0,1,1,0,2,1,1,1,0
55,2727,0,1,1,1,1,1,0,0,0,1,1,3,0,0
1,219,0,0,0,0,0,0,0,0,0,2,0,1,0,0
26,1570,0,0,0,0,0,0,0,0,0,2,0,0,0,0
