decile1b,decile3,lsat,ugpa,zfygpa,zgpa,fulltime,fam_inc,sex,tier,race,pass_bar
4,3,90,16,278,258,0,4,1,4,1,1
3,4,78,14,255,287,1,0,1,4,1,1
9,5,72,15,410,310,0,3,1,2,1,1
1,2,60,15,168,236,0,4,0,2,1,1
3,1,107,17,241,199,0,1,1,3,1,0
0,1,111,20,132,176,0,3,0,3,1,1
1,4,58,17,180,263,0,1,1,1,1,1
0,0,38,12,133,90,0,2,0,2,1,0
8,8,103,18,395,392,0,3,1,5,1,1
9,9,101,22,487,535,0,2,0,2,1,1
8,9,98,20,388,430,0,3,0,2,0,1
2,0,94,16,209,139,0,4,0,3,1,1
4,4,101,15,266,276,0,3,1,3,1,1
8,9,107,22,398,426,0,1,1,4,1,1
5,7,78,22,289,356,0,3,1,3,1,1
8,6,103,19,376,331,0,3,0,4,1,1
2,4,90,18,229,284,0,2,1,2,1,1
8,6,78,16,392,344,0,4,1,2,1,1
6,7,53,15,315,352,0,2,1,1,1,1
4,3,58,17,261,240,0,1,1,3,1,1
9,9,103,12,422,432,0,3,1,1,1,1
3,4,103,22,239,270,0,3,0,4,0,1
0,1,70,16,91,164,0,2,1,2,1,1
5,4,112,22,287,285,0,2,0,5,1,1
1,0,101,17,206,102,0,3,1,2,1,1
4,3,62,10,285,252,0,0,1,0,1,0
4,4,74,16,269,285,0,1,1,2,1,1
8,7,90,19,400,354,0,3,0,2,1,1
0,0,26,17,110,114,0,2,0,4,0,1
6,7,96,18,313,348,0,3,0,2,1,1
0,0,16,11,81,56,0,1,1,2,0,0
3,4,70,24,236,269,0,1,1,4,0,1
1,2,44,12,207,236,0,1,0,2,0,1
2,3,90,11,229,250,0,4,1,2,1,1
1,2,94,14,201,235,0,4,0,4,1,1
8,6,94,19,378,344,0,2,0,2,1,1
7,6,98,17,361,342,0,3,1,2,1,1
3,2,103,15,245,213,0,2,1,4,1,1
9,8,92,20,410,412,0,1,1,4,0,1
2,2,109,6,222,216,0,2,1,2,1,1
9,9,70,12,456,507,1,2,1,1,1,1
4,2,107,23,267,239,0,2,1,4,1,1
2,5,98,15,234,294,0,4,0,2,1,1
7,6,105,20,352,326,0,3,1,4,1,1
2,2,66,21,209,221,0,2,0,3,1,1
9,8,94,15,410,401,0,2,1,2,1,1
0,2,94,21,150,221,0,4,0,4,1,1
4,3,86,18,264,262,0,1,0,2,1,1
6,5,103,15,332,298,0,1,1,3,1,1
2,0,86,14,208,159,0,2,1,4,1,0
6,7,48,21,312,365,0,2,0,4,0,1
8,7,105,16,376,365,0,1,1,3,0,1
9,9,86,23,537,567,0,2,1,3,1,1
2,1,52,22,217,203,0,3,1,2,1,0
9,7,70,15,405,360,1,2,1,4,1,1
7,7,86,21,346,357,0,2,0,3,1,1
7,8,90,16,364,408,0,3,1,5,1,1
7,8,86,15,349,406,0,3,1,3,1,1
0,0,66,18,161,133,0,1,1,2,1,1
1,2,86,20,181,221,0,2,0,4,0,1
6,6,66,15,331,332,0,1,1,2,1,1
0,1,82,20,136,197,0,3,0,3,1,0
2,5,105,25,230,312,0,1,0,4,1,1
1,0,54,11,176,130,0,3,0,3,0,0
1,1,72,16,177,198,0,3,1,3,1,1
7,5,112,22,341,311,0,2,1,3,1,1
8,6,72,20,368,337,0,2,1,2,1,1
2,4,107,19,232,288,0,2,1,3,1,1
3,3,98,13,247,259,0,2,1,4,1,1
8,6,109,21,393,323,0,3,1,5,1,1
2,3,90,19,204,258,0,2,0,3,1,1
1,1,10,10,217,190,0,3,1,0,0,0
3,4,94,18,246,274,0,3,0,3,1,1
5,5,82,19,288,298,0,4,0,4,1,1
3,2,78,18,246,236,0,2,0,2,1,1
4,4,90,13,274,292,0,4,1,4,1,1
1,3,90,22,197,263,0,3,1,3,1,1
4,5,103,17,273,306,0,1,1,3,1,1
4,5,94,14,274,305,1,2,1,2,1,1
3,2,111,10,250,216,0,1,1,3,1,1
2,1,64,15,225,202,0,4,1,2,1,1
7,5,82,22,341,300,0,2,1,2,0,1
2,3,107,25,204,263,0,2,0,4,1,1
7,7,68,17,353,358,0,3,1,2,1,1
7,8,86,18,363,395,1,3,0,2,1,1
6,6,92,17,330,329,0,3,0,2,1,1
7,6,105,11,366,332,0,4,1,3,1,1
7,6,112,13,342,341,0,3,1,4,1,1
4,4,101,11,263,282,0,2,1,3,1,1
2,1,105,10,203,196,0,4,1,4,1,1
8,6,86,14,378,320,1,2,0,2,1,1
1,1,96,14,166,182,0,4,0,4,0,1
4,5,66,22,263,288,0,3,0,1,1,1
9,9,111,19,544,534,0,4,0,5,1,1
1,0,82,16,192,86,0,3,1,2,1,1
5,5,109,21,298,313,0,4,0,3,1,1
0,1,54,13,113,192,0,0,0,3,0,1
0,0,42,16,75,103,0,1,1,3,0,0
8,7,44,17,395,379,0,1,0,2,1,1
9,9,109,9,469,469,0,2,1,3,1,1
5,5,101,20,289,304,0,3,0,3,1,1
2,5,76,14,219,305,0,4,1,2,0,1
8,7,98,21,387,377,0,3,1,3,1,1
4,1,103,9,264,197,0,2,1,2,1,1
1,1,94,20,174,174,0,3,0,3,1,0
2,3,54,18,224,236,0,2,0,2,1,1
1,1,74,11,207,202,0,3,1,2,1,1
4,5,86,18,275,307,0,4,1,2,1,1
2,2,101,19,217,225,0,3,1,5,1,1
8,7,109,24,379,353,0,3,0,4,1,1
2,3,109,25,228,244,0,2,0,5,1,1
0,3,90,22,117,266,1,1,0,3,1,1
7,4,98,14,353,292,0,3,1,3,1,1
1,1,111,22,179,201,0,3,0,5,1,1
7,9,99,22,357,434,0,4,1,3,1,1
3,4,78,14,251,267,0,3,1,2,1,1
7,8,78,19,354,414,0,3,0,3,1,1
4,8,111,22,274,384,0,3,1,5,1,1
3,1,66,18,236,190,0,3,0,3,1,1
3,3,82,22,245,247,0,3,0,4,1,1
3,4,74,11,253,268,0,3,1,2,1,1
0,0,18,10,27,48,0,4,1,2,0,1
9,9,109,8,550,578,0,4,1,1,1,1
2,1,103,15,232,191,0,3,1,3,1,1
8,7,94,15,382,362,0,3,1,4,1,1
4,4,101,20,273,271,0,2,1,4,1,1
0,3,29,7,160,262,1,3,1,2,1,0
9,8,111,20,431,409,0,3,1,3,1,1
0,0,82,14,114,109,0,3,1,3,1,1
7,7,107,21,361,369,0,4,1,4,1,1
5,2,54,24,287,223,0,3,1,2,1,1
2,4,46,15,225,286,0,2,1,1,1,1
3,4,58,16,238,283,0,2,1,1,1,1
9,9,86,9,443,451,0,3,0,2,1,1
7,8,88,15,358,383,0,2,0,2,1,1
0,0,94,17,136,118,0,2,1,3,1,0
9,9,113,24,488,508,0,2,0,4,1,1
7,6,101,11,340,321,0,2,1,2,1,1
4,3,26,18,261,240,1,3,0,3,0,1
8,8,111,15,372,412,0,1,0,4,1,1
1,0,62,13,198,141,0,3,0,2,0,0
3,3,82,22,253,250,0,3,1,2,1,1
5,5,82,20,297,296,0,2,0,4,1,1
8,5,62,16,367,313,0,4,1,2,0,1
2,2,103,10,208,213,0,4,1,3,1,1
2,1,66,16,218,194,0,2,1,3,0,1
4,5,99,22,278,317,0,2,1,4,1,1
5,4,38,23,296,272,1,2,0,1,1,1
8,8,94,23,372,407,0,3,0,2,1,1
0,0,82,17,154,133,0,3,1,3,1,1
7,7,107,17,352,357,0,2,1,3,1,1
8,8,107,25,375,405,0,3,0,4,1,1
8,7,103,13,398,375,0,3,0,3,1,1
2,0,82,12,218,83,0,3,1,3,1,0
7,8,76,10,352,394,0,2,1,2,1,1
3,4,66,15,239,273,0,2,1,3,1,1
2,6,60,16,228,334,0,3,0,1,1,1
0,1,58,19,144,166,0,2,0,2,1,0
0,2,42,16,162,218,0,2,0,2,0,1
4,4,54,16,265,269,0,1,0,1,0,1
0,3,78,8,106,238,1,3,1,2,1,0
0,2,62,15,124,213,0,2,1,1,1,1
7,7,70,15,358,374,0,3,0,2,1,1
9,8,74,19,407,400,0,3,1,1,1,1
6,6,62,21,323,324,0,3,1,2,1,1
1,1,109,21,181,193,0,3,1,5,0,1
7,4,112,16,353,274,0,3,1,3,1,1
6,7,44,23,312,350,0,0,1,2,0,1
4,6,86,13,279,333,0,2,1,4,1,1
7,3,54,20,335,263,0,3,1,2,1,1
6,9,66,20,330,505,0,3,0,1,1,1
1,2,86,12,204,234,1,3,1,2,1,1
3,3,112,16,250,261,0,3,0,3,1,1
2,2,66,16,225,227,1,0,0,4,0,1
1,2,52,18,178,210,0,2,0,2,0,1
5,3,107,11,296,246,0,3,1,3,1,1
1,0,78,15,190,138,0,3,1,2,1,1
1,3,98,24,169,253,0,3,0,4,1,1
0,0,98,17,137,150,0,3,1,3,1,1
0,1,58,20,112,166,0,2,1,2,1,1
6,8,68,16,324,407,0,1,0,2,1,1
1,0,78,17,167,149,0,3,0,3,1,0
4,2,70,18,263,220,0,3,1,2,0,0
3,2,105,19,239,237,0,3,1,3,1,1
5,4,60,15,312,271,0,2,1,0,1,0
6,8,98,13,322,380,0,3,1,2,1,1
3,2,50,16,243,226,0,2,0,1,0,1
2,5,101,11,217,313,0,3,1,3,1,1
5,7,101,17,286,374,0,4,1,3,1,0
3,5,78,13,244,294,0,1,0,3,1,1
7,8,103,24,355,401,0,3,1,2,1,1
1,1,58,9,167,196,1,2,0,2,1,1
7,8,94,19,346,394,0,2,0,2,1,1
7,8,105,13,348,384,0,2,1,3,1,1
6,5,94,16,313,314,0,2,1,3,1,1
5,6,64,17,306,327,0,2,1,2,1,1
3,4,60,22,244,262,0,2,0,1,1,1
6,6,101,22,324,345,0,3,1,4,1,1
8,8,70,19,368,412,0,3,0,1,1,1
4,4,98,12,269,284,0,3,0,4,1,1
6,7,103,11,326,360,0,1,1,2,1,1
9,9,94,10,447,444,0,3,1,2,1,1
4,5,90,16,269,295,0,1,1,2,1,1
4,6,101,22,283,331,0,3,1,5,1,1
4,6,98,14,266,318,0,1,0,2,1,1
1,3,78,14,193,240,0,1,1,2,1,1
5,1,90,20,289,203,0,3,1,4,0,1
0,0,90,19,158,148,0,3,1,2,1,1
5,7,62,19,289,355,0,2,0,3,1,1
5,3,54,10,294,266,0,2,0,3,0,1
3,7,113,18,258,353,0,3,0,2,1,1
8,9,98,20,404,457,0,3,1,5,1,1
4,6,112,21,263,346,0,3,0,5,0,1
5,7,90,15,292,372,0,3,0,2,1,1
9,9,98,23,473,505,0,3,0,3,1,1
6,4,78,16,316,272,0,3,1,2,1,1
4,3,86,9,272,247,0,2,1,2,1,1
3,4,98,15,245,275,0,3,1,4,1,1
4,9,90,22,270,493,0,3,0,4,1,1
6,4,82,21,336,280,0,2,0,3,1,1
5,8,78,18,304,382,0,4,0,4,1,1
6,7,101,14,327,366,0,3,1,2,1,1
8,9,68,17,377,438,0,3,1,2,1,1
8,8,98,16,371,407,0,2,1,3,1,1
2,3,107,19,227,263,0,3,1,3,1,1
2,5,34,17,208,304,0,4,0,1,1,1
0,0,68,22,151,140,0,2,1,4,0,0
5,5,76,21,302,310,0,2,0,3,1,1
2,1,82,16,209,165,0,2,1,2,1,1
1,5,90,18,211,296,0,2,0,0,1,1
4,5,78,20,264,296,1,1,0,2,1,1
9,9,111,21,461,521,0,2,1,2,1,1
8,8,54,18,374,410,1,2,1,2,0,1
3,3,94,12,254,258,1,3,0,4,1,1
0,0,90,20,82,123,0,3,1,2,1,0
4,5,58,24,262,305,0,2,0,1,1,1
8,7,86,24,390,379,0,2,1,3,0,1
7,8,105,13,342,389,0,2,1,4,1,1
8,9,50,13,393,452,0,3,1,1,0,1
9,9,90,22,470,443,0,4,0,4,1,1
9,9,58,9,452,435,0,2,0,0,0,1
1,2,48,15,188,224,0,2,0,2,0,1
3,1,70,16,236,166,1,2,0,2,1,1
3,6,62,20,241,319,0,3,1,1,1,1
0,2,107,19,133,228,0,3,0,5,1,1
6,7,98,8,333,373,1,2,1,2,1,1
1,1,103,7,174,197,0,3,1,2,1,1
1,3,82,18,193,261,0,3,1,2,1,1
8,8,11,20,372,390,0,0,0,0,0,0
0,0,54,6,147,94,0,3,0,2,0,1
9,7,54,19,415,363,0,3,0,0,0,1
0,3,101,16,147,268,0,4,0,5,1,1
1,2,103,22,181,219,0,3,0,5,0,1
8,8,76,17,378,409,0,3,0,2,1,1
8,8,74,20,392,381,0,2,1,4,1,1
2,4,52,17,230,268,0,1,0,1,1,1
0,2,78,15,159,219,0,3,0,2,0,1
6,6,74,13,329,332,0,2,1,2,1,1
7,4,98,8,359,284,0,3,1,2,1,1
1,1,103,15,195,183,0,0,0,3,0,1
0,0,98,22,115,113,0,3,0,5,1,0
1,0,78,17,167,133,0,0,0,4,0,1
5,0,50,15,290,149,0,3,1,1,1,0
4,1,86,8,269,173,0,1,1,2,0,1
7,7,101,20,350,348,0,3,1,3,1,1
4,5,90,14,267,303,1,2,1,2,1,1
1,3,70,14,192,243,0,3,0,1,1,0
7,6,66,16,366,332,0,2,1,3,1,1
7,6,105,21,358,322,0,2,0,5,1,1
3,5,64,15,260,307,0,2,0,2,1,1
1,1,58,15,173,184,0,2,1,2,1,1
6,7,98,18,320,349,0,2,0,4,1,1
2,8,103,20,223,418,0,3,1,3,1,1
3,2,90,16,240,204,0,3,0,2,0,1
1,2,54,13,210,213,0,2,0,0,0,0
9,9,74,13,439,477,0,3,1,2,1,1
0,1,78,15,136,167,0,2,0,2,1,1
9,9,70,17,417,462,0,3,0,4,1,1
0,0,62,16,149,142,0,0,1,4,0,0
7,7,86,15,354,359,0,1,1,2,1,1
6,6,78,12,325,324,1,3,0,2,1,0
4,3,86,23,274,266,0,4,1,3,1,1
2,1,90,13,213,162,0,1,1,2,0,0
5,5,62,19,282,310,0,2,1,2,1,1
9,9,90,13,525,522,0,2,1,2,1,1
6,7,103,22,325,355,0,3,0,5,1,1
6,4,111,17,325,280,0,3,0,3,1,1
9,9,94,23,469,498,0,3,1,4,1,1
0,0,94,23,145,92,0,3,1,3,1,0
5,4,66,16,289,266,0,3,0,2,1,1
2,2,101,10,226,222,0,3,1,2,1,1
4,5,98,17,277,299,0,3,1,3,1,1
1,1,43,8,193,188,0,3,1,0,1,0
6,5,113,18,325,296,0,3,1,4,1,1
3,5,90,20,245,303,0,4,0,4,1,1
7,5,74,23,340,315,0,2,0,3,1,1
9,8,98,19,410,423,0,2,1,2,0,1
6,7,66,14,310,349,0,2,1,1,1,1
7,8,101,18,366,386,0,3,1,3,1,1
4,4,62,14,274,275,0,3,0,1,1,1
2,0,94,11,217,150,0,1,1,3,1,0
9,9,94,15,412,446,0,1,1,3,1,1
8,8,105,13,387,389,0,3,1,3,1,1
2,1,54,23,215,169,0,1,1,3,0,1
5,4,78,14,296,266,0,3,0,2,1,1
6,5,74,19,328,319,0,1,0,3,1,1
7,7,78,18,357,370,0,3,1,2,1,1
7,6,78,18,335,341,0,1,0,2,1,1
6,9,103,23,334,423,0,3,0,3,1,1
8,9,64,17,388,433,0,2,1,2,1,1
4,3,98,7,261,252,0,3,1,2,1,1
3,6,82,18,238,334,1,2,0,2,1,1
7,7,70,25,355,375,0,3,0,3,1,1
1,1,82,16,201,203,0,4,0,3,1,1
8,7,74,17,375,366,0,3,1,3,1,1
2,2,50,12,216,206,0,1,0,3,0,0
9,9,101,17,458,460,0,3,0,3,1,1
4,7,50,19,272,349,0,3,1,2,1,1
5,5,58,14,295,298,0,2,1,2,1,1
1,2,94,20,187,204,0,2,0,2,1,1
3,5,98,20,256,302,0,3,1,2,1,1
6,7,82,18,320,347,0,4,1,2,1,1
1,1,111,22,169,193,0,3,0,4,1,1
6,7,66,6,325,375,0,3,1,2,1,1
6,5,86,18,318,316,0,3,1,3,1,1
7,8,98,21,342,399,0,3,0,2,1,1
8,8,94,23,402,416,0,2,0,4,1,1
6,6,98,15,330,339,0,3,0,3,1,1
0,0,82,15,128,157,0,3,1,3,1,1
9,8,84,14,436,423,0,1,0,0,0,1
0,2,62,18,160,225,0,3,0,2,1,0
6,7,111,14,323,355,0,2,1,3,1,1
3,4,78,10,257,284,0,4,1,2,1,1
5,7,90,20,290,350,0,3,1,4,1,1
4,4,58,18,270,284,1,3,0,4,1,1
2,3,94,17,230,256,0,3,0,3,1,1
7,5,101,21,354,299,1,3,0,3,1,1
6,5,74,17,314,316,0,3,1,2,1,1
1,3,60,20,206,260,0,3,1,2,1,1
2,2,54,18,218,225,0,2,0,3,0,0
0,0,31,16,153,156,0,4,0,1,1,0
7,6,94,19,352,343,0,2,1,2,1,1
0,0,58,16,157,149,0,2,1,4,0,1
6,6,86,17,323,347,0,2,0,3,1,1
3,2,76,13,253,236,0,2,0,4,1,1
5,7,103,17,288,365,0,3,1,4,1,1
8,6,82,21,382,334,0,1,1,3,1,1
4,4,64,13,262,275,0,3,1,2,1,1
8,7,82,24,369,356,0,2,0,3,1,1
3,5,70,25,257,302,0,2,0,3,1,1
3,5,62,16,240,299,0,2,1,1,1,1
8,9,62,22,381,456,0,2,0,0,0,1
7,6,86,21,336,339,0,2,1,4,1,1
7,6,111,12,357,319,0,2,0,2,1,1
4,5,86,16,264,295,1,2,0,4,1,0
8,8,66,20,380,398,0,2,1,3,1,1
2,5,86,17,242,295,0,1,0,0,1,1
5,5,98,21,300,308,0,2,0,4,1,1
3,4,109,23,237,280,0,3,1,3,1,1
1,3,78,24,196,257,0,2,0,3,1,1
2,1,82,23,232,183,0,2,0,3,1,1
7,6,103,16,356,338,0,2,1,4,1,1
9,9,101,23,458,451,0,2,0,3,1,1
9,9,94,20,473,477,1,2,0,2,1,1
6,5,105,19,331,302,0,2,1,2,1,1
0,2,68,16,165,218,0,3,1,2,1,0
0,0,66,16,138,121,1,0,0,2,0,0
7,5,76,17,352,317,1,2,1,2,1,1
8,8,103,8,375,408,0,3,1,2,1,1
6,6,70,20,315,326,0,3,0,3,1,1
0,0,74,13,162,154,0,2,1,3,0,1
6,4,90,20,323,274,1,2,0,3,1,1
6,6,62,17,305,321,0,3,1,4,0,1
9,9,78,18,415,491,0,3,0,3,1,1
3,5,105,20,236,320,0,2,1,3,1,1
3,1,46,14,241,183,0,3,1,1,1,1
7,6,94,17,339,343,0,3,0,3,1,1
4,5,82,18,264,291,0,2,1,2,1,1
3,0,70,16,245,102,0,1,0,2,1,0
1,2,98,23,199,224,0,4,1,4,1,1
9,9,109,21,510,477,1,2,0,2,1,1
3,3,112,23,247,251,0,3,1,5,1,1
0,4,82,19,136,266,0,4,0,2,1,1
3,4,82,14,256,288,0,2,0,3,0,0
6,7,82,19,332,370,0,2,0,2,1,1
1,1,94,16,181,202,0,3,1,2,1,1
8,7,82,14,369,375,0,2,1,2,1,1
5,3,111,25,297,262,0,3,1,4,0,1
3,3,78,19,232,245,0,4,0,4,1,1
8,9,48,21,375,449,0,3,0,1,1,1
2,5,101,20,212,305,0,2,1,4,1,1
2,2,86,20,229,208,0,3,0,3,0,0
2,4,82,11,228,269,1,3,1,2,1,1
1,2,58,11,187,205,1,3,1,2,1,0
0,1,98,18,160,159,0,1,0,3,1,1
2,3,90,14,226,249,0,3,0,2,1,1
0,1,78,12,92,167,0,4,1,3,1,1
9,9,113,15,477,502,0,3,1,4,1,1
3,0,72,15,232,159,0,3,1,4,1,1
3,5,103,22,260,299,0,2,1,3,1,1
5,5,74,16,297,315,0,2,0,2,0,1
8,8,74,18,371,385,0,3,0,3,1,1
2,3,98,18,218,242,0,2,1,2,1,1
7,7,105,17,362,347,0,3,1,4,1,1
6,5,101,17,332,318,0,3,0,3,1,1
9,9,109,4,436,465,0,3,1,2,1,1
6,4,70,15,331,275,0,4,1,2,1,1
4,4,70,6,265,279,0,2,1,1,1,1
1,2,103,11,179,223,1,2,1,4,1,0
0,0,74,8,43,43,0,2,0,3,0,0
4,5,74,21,284,304,0,1,0,3,1,1
6,1,78,21,318,174,0,2,1,3,1,0
7,7,107,18,363,357,0,3,0,4,1,1
2,4,66,17,210,267,0,3,1,2,1,0
2,0,98,10,206,124,0,1,1,3,1,1
7,6,94,11,346,320,0,4,1,2,1,1
7,6,86,16,342,327,0,3,1,4,1,1
4,4,78,20,272,274,0,3,0,3,1,1
8,8,68,22,368,387,0,3,0,2,1,1
6,6,98,11,316,324,0,3,1,2,1,1
4,6,98,16,274,345,0,3,1,2,1,1
8,8,74,22,375,387,1,3,0,3,0,1
6,2,74,14,314,215,0,2,1,2,1,1
6,7,68,19,328,352,0,3,0,2,1,1
7,8,98,18,357,397,0,3,1,3,1,1
3,4,103,22,232,287,0,3,1,4,1,1
9,7,58,21,415,369,0,3,1,2,1,1
5,7,94,24,303,359,0,2,1,2,1,1
2,2,101,19,217,225,0,3,0,5,1,1
6,8,101,11,325,380,0,3,1,2,1,1
0,0,76,14,104,141,0,2,1,2,1,1
2,3,112,19,202,243,0,2,0,5,1,1
4,2,66,17,271,239,0,2,0,4,0,1
5,6,82,19,282,325,0,3,0,4,1,1
0,1,94,18,152,190,0,2,0,3,1,1
0,1,64,15,131,197,0,3,1,2,1,0
8,8,103,21,383,391,0,2,1,3,1,1
3,4,98,20,247,289,0,2,0,3,1,1
9,9,103,20,514,573,0,3,1,2,1,1
1,0,54,21,174,125,0,2,1,4,1,0
8,6,78,19,396,346,0,1,0,2,1,1
6,6,101,22,323,324,0,3,0,5,1,1
4,4,82,6,264,287,0,2,0,2,1,1
8,9,90,17,375,432,0,2,0,1,1,0
6,4,74,20,310,291,0,3,0,3,1,1
3,1,94,21,245,194,1,1,0,4,1,0
3,5,98,17,258,315,0,3,0,3,1,1
8,9,113,21,391,455,0,2,0,4,1,1
0,1,90,14,139,171,0,3,1,3,1,1
1,3,101,20,163,245,1,3,0,3,1,1
6,5,86,9,311,296,0,3,0,2,1,1
1,2,62,15,170,233,0,3,1,2,1,1
2,1,74,20,233,170,0,3,0,2,1,1
3,3,58,14,246,263,0,3,1,2,1,1
2,0,86,17,218,128,0,2,0,2,1,1
5,5,103,22,306,312,0,3,1,3,1,1
6,6,94,22,326,328,0,2,1,3,0,1
8,8,105,21,395,402,0,3,1,2,1,1
3,3,109,19,248,245,0,2,1,3,1,1
7,8,113,17,364,396,0,3,0,3,0,1
3,5,103,15,237,299,0,1,1,3,1,1
7,9,66,19,339,459,0,1,1,4,1,1
9,8,66,22,453,418,0,3,0,2,1,1
8,8,58,18,372,403,0,2,1,2,1,1
4,5,66,15,276,291,0,2,1,1,1,0
3,4,105,23,244,287,0,2,0,4,1,1
1,3,78,12,174,252,0,4,0,2,1,1
9,9,86,24,441,463,1,0,0,2,1,1
7,6,86,20,359,334,0,2,0,2,1,1
9,9,109,17,434,426,0,3,0,2,1,1
5,5,94,11,304,299,0,3,1,4,0,1
5,6,98,15,297,318,0,3,0,2,1,1
3,4,98,24,258,275,0,2,1,2,1,1
4,2,58,13,270,230,0,3,0,4,0,0
9,9,98,19,467,455,0,3,0,3,1,1
3,2,90,18,238,219,0,3,0,3,1,1
9,9,82,18,483,495,0,3,0,4,1,1
4,3,82,20,264,260,0,2,0,4,1,1
4,2,66,15,270,213,0,2,1,2,1,0
4,4,98,21,267,269,0,3,0,3,1,1
3,5,70,24,242,310,1,2,0,2,1,1
3,4,103,18,253,272,0,3,0,4,1,1
5,4,82,10,285,288,0,2,0,2,1,1
2,3,74,16,234,239,0,3,0,2,1,1
9,9,70,22,449,455,0,3,1,3,1,1
7,8,78,19,358,416,0,3,1,3,1,1
3,5,74,22,243,320,0,3,1,3,1,1
3,6,103,16,234,336,0,2,1,3,1,1
8,8,58,22,400,385,0,3,1,1,1,1
7,7,109,19,355,367,0,2,0,4,1,1
5,4,62,11,284,273,0,2,1,1,1,1
8,8,107,25,392,400,0,3,1,4,1,1
3,1,94,18,249,201,0,2,1,2,1,1
0,0,86,22,142,101,0,3,1,5,1,1
7,8,86,19,359,394,0,3,1,4,1,1
3,2,94,18,251,206,0,1,1,2,1,0
5,5,98,18,298,306,0,3,0,4,1,1
6,5,103,22,321,293,0,3,1,3,1,1
9,7,105,23,431,371,0,3,1,5,1,1
5,5,54,15,299,289,0,3,1,1,1,1
9,8,107,25,421,407,0,3,1,3,1,1
2,2,98,20,216,232,0,2,0,3,1,1
6,2,74,14,310,219,0,1,0,2,1,1
3,1,94,13,241,199,0,3,1,2,1,1
0,0,50,20,159,150,0,3,0,2,1,0
1,3,101,13,198,254,0,2,0,3,1,1
5,3,66,18,301,247,0,2,0,2,1,1
6,4,103,17,312,280,1,2,0,2,1,1
8,8,82,25,378,403,0,2,0,2,1,1
0,0,44,10,112,136,0,3,1,2,1,0
7,4,82,15,358,283,0,4,1,2,1,1
9,9,105,14,466,455,0,3,1,3,1,1
4,5,70,24,282,292,0,2,0,2,1,1
8,8,94,16,364,396,0,3,1,4,1,1
6,6,101,21,313,339,0,2,0,4,1,1
0,1,46,19,154,186,0,3,1,1,1,1
5,7,58,17,296,349,0,2,0,2,1,1
6,6,82,16,321,316,0,3,1,1,1,1
6,7,90,19,318,352,0,1,1,3,0,1
9,8,50,17,409,407,1,2,1,1,1,1
7,7,80,11,353,350,0,2,1,2,1,1
2,1,42,15,212,169,0,2,0,4,0,1
1,1,109,12,176,206,0,2,1,4,0,0
1,1,107,18,190,193,0,4,0,2,1,1
8,7,66,17,378,348,1,2,1,2,1,1
8,9,86,14,391,429,0,4,1,2,1,1
7,7,101,12,350,375,1,3,0,3,1,1
3,3,58,12,244,258,1,3,1,2,1,1
8,8,109,24,385,392,0,2,1,5,1,1
8,9,98,17,396,469,0,1,0,1,1,1
3,3,72,16,253,250,0,3,0,2,1,1
9,9,109,22,444,458,0,3,1,3,1,1
4,4,113,18,265,286,0,3,0,3,1,1
6,5,74,17,315,299,1,3,0,3,1,0
4,5,98,23,284,320,0,3,0,3,1,1
9,9,109,21,431,442,0,3,1,4,1,1
5,5,94,23,294,315,0,2,1,2,1,1
9,9,101,22,410,444,0,2,1,4,1,1
4,4,107,18,282,292,0,3,1,4,1,1
4,2,109,19,259,217,0,3,0,4,1,1
8,8,112,19,399,386,0,3,1,3,1,1
0,0,40,10,101,133,0,3,0,3,0,0
3,4,90,21,245,276,0,2,1,4,1,1
7,6,70,20,342,318,0,2,1,2,1,1
0,0,54,11,59,112,0,1,1,3,0,1
4,4,46,19,267,267,0,2,1,2,1,1
1,1,98,22,197,178,0,3,1,4,1,1
6,9,62,18,330,468,0,3,0,3,1,1
1,0,82,15,178,152,0,4,1,3,1,0
9,9,82,22,435,444,1,2,1,2,1,1
2,4,62,12,225,278,0,1,1,1,1,1
1,1,62,23,202,205,0,3,0,4,1,0
0,0,46,18,160,149,0,3,0,1,1,0
4,3,82,11,260,238,0,3,0,2,1,1
8,7,109,15,380,374,0,3,1,3,1,1
3,6,52,16,238,333,0,4,0,2,1,1
5,2,80,14,283,209,0,2,1,2,1,1
4,6,82,17,262,335,0,3,0,2,1,1
7,7,70,19,364,371,0,4,0,4,1,1
5,5,78,20,296,307,0,3,1,2,1,1
9,8,78,17,437,384,0,2,0,3,1,1
1,1,38,22,175,191,0,2,0,1,1,1
8,7,94,16,378,368,0,3,1,2,1,1
1,3,42,14,174,245,0,3,0,1,1,1
0,0,32,13,114,158,0,3,0,2,1,0
5,5,42,11,300,307,0,3,0,0,0,1
6,5,107,15,308,302,0,2,1,2,1,1
9,9,40,16,426,476,0,2,0,2,1,1
5,5,107,15,289,294,0,2,1,2,1,1
9,9,82,17,411,429,0,2,0,1,1,1
1,2,54,13,199,215,0,1,0,2,1,1
4,5,66,19,263,291,1,3,1,2,1,1
5,4,92,20,283,285,0,3,0,2,1,1
1,1,112,17,200,180,1,3,1,3,1,1
6,6,74,24,332,332,1,2,0,3,1,1
9,9,70,20,406,438,0,2,0,4,1,1
7,5,86,19,335,289,0,3,1,1,1,0
3,2,70,8,255,218,0,3,1,3,0,1
1,2,50,16,185,212,0,2,0,2,0,1
2,3,70,16,228,258,0,1,1,1,1,1
0,0,74,16,150,144,0,2,0,2,1,1
